recorded_at,city,latitude,longitude,temperature_c,precipitation_mm,rain_mm,weather_code,is_rainy
2025-01-20T05:00,Ottawa,45.4215,-75.6972,-14.2,0.0,0.0,3,False
2025-01-20T06:00,Ottawa,45.4215,-75.6972,-14.9,0.0,0.0,3,False
2025-01-20T07:00,Ottawa,45.4215,-75.6972,-15.5,0.0,0.0,3,False
2025-01-20T08:00,Ottawa,45.4215,-75.6972,-16.2,0.0,0.0,3,False
2025-01-20T09:00,Ottawa,45.4215,-75.6972,-17.2,0.0,0.0,3,False
2025-01-20T10:00,Ottawa,45.4215,-75.6972,-18.4,0.0,0.0,2,False
2025-01-20T11:00,Ottawa,45.4215,-75.6972,-19.3,0.0,0.0,0,False
2025-01-20T12:00,Ottawa,45.4215,-75.6972,-20.5,0.0,0.0,0,False
2025-01-20T13:00,Ottawa,45.4215,-75.6972,-20.5,0.0,0.0,0,False
2025-01-20T14:00,Ottawa,45.4215,-75.6972,-20.2,0.0,0.0,0,False
2025-01-20T15:00,Ottawa,45.4215,-75.6972,-19.4,0.0,0.0,0,False
2025-01-20T16:00,Ottawa,45.4215,-75.6972,-18.4,0.0,0.0,0,False
2025-01-20T17:00,Ottawa,45.4215,-75.6972,-17.5,0.0,0.0,0,False
2025-01-20T18:00,Ottawa,45.4215,-75.6972,-16.8,0.0,0.0,0,False
2025-01-20T19:00,Ottawa,45.4215,-75.6972,-16.6,0.0,0.0,0,False
2025-01-20T20:00,Ottawa,45.4215,-75.6972,-16.5,0.0,0.0,1,False
2025-01-20T21:00,Ottawa,45.4215,-75.6972,-16.9,0.0,0.0,3,False
2025-01-20T22:00,Ottawa,45.4215,-75.6972,-18.9,0.0,0.0,3,False
2025-01-20T23:00,Ottawa,45.4215,-75.6972,-19.2,0.0,0.0,2,False
2025-01-21T00:00,Ottawa,45.4215,-75.6972,-19.9,0.0,0.0,3,False
2025-01-21T01:00,Ottawa,45.4215,-75.6972,-18.9,0.0,0.0,1,False
2025-01-21T02:00,Ottawa,45.4215,-75.6972,-19.1,0.0,0.0,3,False
2025-01-21T03:00,Ottawa,45.4215,-75.6972,-17.2,0.0,0.0,2,False
2025-01-21T04:00,Ottawa,45.4215,-75.6972,-18.7,0.0,0.0,3,False
2025-01-21T05:00,Ottawa,45.4215,-75.6972,-17.0,0.0,0.0,1,False
2025-01-21T06:00,Ottawa,45.4215,-75.6972,-16.5,0.0,0.0,3,False
2025-01-21T07:00,Ottawa,45.4215,-75.6972,-16.3,0.0,0.0,2,False
2025-01-21T08:00,Ottawa,45.4215,-75.6972,-17.1,0.0,0.0,2,False
2025-01-21T09:00,Ottawa,45.4215,-75.6972,-18.4,0.0,0.0,1,False
2025-01-21T10:00,Ottawa,45.4215,-75.6972,-19.8,0.0,0.0,1,False
2025-01-21T11:00,Ottawa,45.4215,-75.6972,-21.7,0.0,0.0,0,False
2025-01-21T12:00,Ottawa,45.4215,-75.6972,-22.8,0.0,0.0,0,False
2025-01-21T13:00,Ottawa,45.4215,-75.6972,-22.2,0.0,0.0,0,False
2025-01-21T14:00,Ottawa,45.4215,-75.6972,-20.3,0.0,0.0,0,False
2025-01-21T15:00,Ottawa,45.4215,-75.6972,-17.6,0.0,0.0,1,False
2025-01-21T16:00,Ottawa,45.4215,-75.6972,-15.4,0.0,0.0,1,False
2025-01-21T17:00,Ottawa,45.4215,-75.6972,-14.0,0.0,0.0,3,False
2025-01-21T18:00,Ottawa,45.4215,-75.6972,-13.0,0.0,0.0,3,False
2025-01-21T19:00,Ottawa,45.4215,-75.6972,-12.3,0.0,0.0,3,False
2025-01-21T20:00,Ottawa,45.4215,-75.6972,-12.1,0.0,0.0,3,False
2025-01-21T21:00,Ottawa,45.4215,-75.6972,-13.2,0.0,0.0,3,False
2025-01-21T22:00,Ottawa,45.4215,-75.6972,-14.2,0.0,0.0,3,False
2025-01-21T23:00,Ottawa,45.4215,-75.6972,-15.1,0.0,0.0,0,False
2025-01-22T00:00,Ottawa,45.4215,-75.6972,-16.3,0.0,0.0,0,False
2025-01-22T01:00,Ottawa,45.4215,-75.6972,-16.5,0.0,0.0,0,False
2025-01-22T02:00,Ottawa,45.4215,-75.6972,-16.8,0.0,0.0,1,False
2025-01-22T03:00,Ottawa,45.4215,-75.6972,-16.9,0.0,0.0,0,False
2025-01-22T04:00,Ottawa,45.4215,-75.6972,-17.2,0.0,0.0,0,False
2025-01-22T05:00,Ottawa,45.4215,-75.6972,-17.8,0.0,0.0,0,False
2025-01-22T06:00,Ottawa,45.4215,-75.6972,-17.8,0.0,0.0,0,False
2025-01-22T07:00,Ottawa,45.4215,-75.6972,-18.0,0.0,0.0,0,False
2025-01-22T08:00,Ottawa,45.4215,-75.6972,-18.8,0.0,0.0,0,False
2025-01-22T09:00,Ottawa,45.4215,-75.6972,-19.8,0.0,0.0,0,False
2025-01-22T10:00,Ottawa,45.4215,-75.6972,-20.3,0.0,0.0,0,False
2025-01-22T11:00,Ottawa,45.4215,-75.6972,-21.0,0.0,0.0,0,False
2025-01-22T12:00,Ottawa,45.4215,-75.6972,-21.0,0.0,0.0,0,False
2025-01-22T13:00,Ottawa,45.4215,-75.6972,-21.6,0.0,0.0,0,False
2025-01-22T14:00,Ottawa,45.4215,-75.6972,-19.7,0.0,0.0,0,False
2025-01-22T15:00,Ottawa,45.4215,-75.6972,-17.1,0.0,0.0,0,False
2025-01-22T16:00,Ottawa,45.4215,-75.6972,-15.5,0.0,0.0,0,False
2025-01-22T17:00,Ottawa,45.4215,-75.6972,-14.0,0.0,0.0,0,False
2025-01-22T18:00,Ottawa,45.4215,-75.6972,-12.4,0.0,0.0,3,False
2025-01-22T19:00,Ottawa,45.4215,-75.6972,-11.5,0.0,0.0,1,False
2025-01-22T20:00,Ottawa,45.4215,-75.6972,-11.4,0.0,0.0,3,False
2025-01-22T21:00,Ottawa,45.4215,-75.6972,-11.4,0.0,0.0,3,False
2025-01-22T22:00,Ottawa,45.4215,-75.6972,-13.2,0.0,0.0,3,False
2025-01-22T23:00,Ottawa,45.4215,-75.6972,-12.9,0.0,0.0,3,False
2025-01-23T00:00,Ottawa,45.4215,-75.6972,-12.8,0.0,0.0,3,False
2025-01-23T01:00,Ottawa,45.4215,-75.6972,-11.6,0.1,0.0,71,True
2025-01-23T02:00,Ottawa,45.4215,-75.6972,-11.2,0.1,0.0,71,True
2025-01-23T03:00,Ottawa,45.4215,-75.6972,-11.4,0.1,0.0,71,True
2025-01-23T04:00,Ottawa,45.4215,-75.6972,-11.5,0.2,0.0,71,True
2025-01-23T05:00,Ottawa,45.4215,-75.6972,-11.3,0.2,0.0,71,True
2025-01-23T06:00,Ottawa,45.4215,-75.6972,-11.2,0.3,0.0,73,True
2025-01-23T07:00,Ottawa,45.4215,-75.6972,-11.0,0.3,0.0,73,True
2025-01-23T08:00,Ottawa,45.4215,-75.6972,-10.6,0.3,0.0,73,True
2025-01-23T09:00,Ottawa,45.4215,-75.6972,-10.4,0.3,0.0,73,True
2025-01-23T10:00,Ottawa,45.4215,-75.6972,-10.3,0.4,0.0,73,True
2025-01-23T11:00,Ottawa,45.4215,-75.6972,-10.2,0.5,0.0,73,True
2025-01-23T12:00,Ottawa,45.4215,-75.6972,-10.3,0.4,0.0,73,True
2025-01-23T13:00,Ottawa,45.4215,-75.6972,-10.2,0.3,0.0,73,True
2025-01-23T14:00,Ottawa,45.4215,-75.6972,-9.6,0.3,0.0,73,True
2025-01-23T15:00,Ottawa,45.4215,-75.6972,-8.9,0.3,0.0,73,True
2025-01-23T16:00,Ottawa,45.4215,-75.6972,-8.2,0.3,0.0,73,True
2025-01-23T17:00,Ottawa,45.4215,-75.6972,-8.2,0.3,0.0,73,True
2025-01-23T18:00,Ottawa,45.4215,-75.6972,-7.4,0.2,0.0,71,True
2025-01-23T19:00,Ottawa,45.4215,-75.6972,-6.2,0.1,0.0,71,True
2025-01-23T20:00,Ottawa,45.4215,-75.6972,-5.2,0.2,0.0,71,True
2025-01-23T21:00,Ottawa,45.4215,-75.6972,-5.1,0.1,0.0,71,True
2025-01-23T22:00,Ottawa,45.4215,-75.6972,-6.0,0.0,0.0,3,False
2025-01-23T23:00,Ottawa,45.4215,-75.6972,-8.3,0.0,0.0,3,False
2025-01-24T00:00,Ottawa,45.4215,-75.6972,-9.5,0.0,0.0,3,False
2025-01-24T01:00,Ottawa,45.4215,-75.6972,-6.6,0.0,0.0,3,False
2025-01-24T02:00,Ottawa,45.4215,-75.6972,-7.4,0.0,0.0,3,False
2025-01-24T03:00,Ottawa,45.4215,-75.6972,-9.8,0.0,0.0,0,False
2025-01-24T04:00,Ottawa,45.4215,-75.6972,-11.1,0.0,0.0,0,False
2025-01-24T05:00,Ottawa,45.4215,-75.6972,-12.2,0.0,0.0,0,False
2025-01-24T06:00,Ottawa,45.4215,-75.6972,-13.4,0.0,0.0,0,False
2025-01-24T07:00,Ottawa,45.4215,-75.6972,-14.5,0.0,0.0,0,False
2025-01-24T08:00,Ottawa,45.4215,-75.6972,-14.9,0.0,0.0,0,False
2025-01-24T09:00,Ottawa,45.4215,-75.6972,-15.9,0.0,0.0,0,False
2025-01-24T10:00,Ottawa,45.4215,-75.6972,-16.6,0.0,0.0,0,False
2025-01-24T11:00,Ottawa,45.4215,-75.6972,-17.3,0.0,0.0,0,False
2025-01-24T12:00,Ottawa,45.4215,-75.6972,-18.1,0.0,0.0,0,False
2025-01-24T13:00,Ottawa,45.4215,-75.6972,-18.1,0.0,0.0,0,False
2025-01-24T14:00,Ottawa,45.4215,-75.6972,-17.5,0.0,0.0,0,False
2025-01-24T15:00,Ottawa,45.4215,-75.6972,-15.8,0.0,0.0,0,False
2025-01-24T16:00,Ottawa,45.4215,-75.6972,-14.5,0.0,0.0,0,False
2025-01-24T17:00,Ottawa,45.4215,-75.6972,-13.6,0.0,0.0,0,False
2025-01-24T18:00,Ottawa,45.4215,-75.6972,-12.9,0.0,0.0,0,False
2025-01-24T19:00,Ottawa,45.4215,-75.6972,-12.4,0.0,0.0,0,False
2025-01-24T20:00,Ottawa,45.4215,-75.6972,-12.5,0.0,0.0,0,False
2025-01-24T21:00,Ottawa,45.4215,-75.6972,-13.4,0.0,0.0,0,False
2025-01-24T22:00,Ottawa,45.4215,-75.6972,-15.8,0.0,0.0,0,False
2025-01-24T23:00,Ottawa,45.4215,-75.6972,-16.9,0.0,0.0,0,False
2025-01-25T00:00,Ottawa,45.4215,-75.6972,-17.4,0.0,0.0,0,False
2025-01-25T01:00,Ottawa,45.4215,-75.6972,-17.6,0.0,0.0,0,False
2025-01-25T02:00,Ottawa,45.4215,-75.6972,-18.6,0.0,0.0,0,False
2025-01-25T03:00,Ottawa,45.4215,-75.6972,-19.6,0.0,0.0,0,False
2025-01-25T04:00,Ottawa,45.4215,-75.6972,-20.3,0.0,0.0,0,False
2025-01-25T05:00,Ottawa,45.4215,-75.6972,-20.8,0.0,0.0,0,False
2025-01-25T06:00,Ottawa,45.4215,-75.6972,-21.1,0.0,0.0,0,False
2025-01-25T07:00,Ottawa,45.4215,-75.6972,-20.9,0.0,0.0,0,False
2025-01-25T08:00,Ottawa,45.4215,-75.6972,-21.1,0.0,0.0,0,False
2025-01-25T09:00,Ottawa,45.4215,-75.6972,-21.2,0.0,0.0,0,False
2025-01-25T10:00,Ottawa,45.4215,-75.6972,-21.4,0.0,0.0,2,False
2025-01-25T11:00,Ottawa,45.4215,-75.6972,-21.3,0.0,0.0,3,False
2025-01-25T12:00,Ottawa,45.4215,-75.6972,-20.8,0.0,0.0,1,False
2025-01-25T13:00,Ottawa,45.4215,-75.6972,-19.0,0.0,0.0,2,False
2025-01-25T14:00,Ottawa,45.4215,-75.6972,-17.9,0.0,0.0,0,False
2025-01-25T15:00,Ottawa,45.4215,-75.6972,-15.0,0.0,0.0,2,False
2025-01-25T16:00,Ottawa,45.4215,-75.6972,-12.1,0.0,0.0,2,False
2025-01-25T17:00,Ottawa,45.4215,-75.6972,-9.8,0.0,0.0,3,False
2025-01-25T18:00,Ottawa,45.4215,-75.6972,-7.8,0.1,0.0,71,True
2025-01-25T19:00,Ottawa,45.4215,-75.6972,-6.7,0.2,0.0,71,True
2025-01-25T20:00,Ottawa,45.4215,-75.6972,-6.2,0.1,0.0,71,True
2025-01-25T21:00,Ottawa,45.4215,-75.6972,-6.2,0.0,0.0,3,False
2025-01-25T22:00,Ottawa,45.4215,-75.6972,-6.5,0.0,0.0,3,False
2025-01-25T23:00,Ottawa,45.4215,-75.6972,-6.2,0.1,0.0,71,True
2025-01-26T00:00,Ottawa,45.4215,-75.6972,-5.9,0.0,0.0,3,False
2025-01-26T01:00,Ottawa,45.4215,-75.6972,-5.8,0.0,0.0,3,False
2025-01-26T02:00,Ottawa,45.4215,-75.6972,-5.3,0.0,0.0,3,False
2025-01-26T03:00,Ottawa,45.4215,-75.6972,-5.7,0.0,0.0,3,False
2025-01-26T04:00,Ottawa,45.4215,-75.6972,-5.6,0.0,0.0,3,False
2025-01-26T05:00,Ottawa,45.4215,-75.6972,-4.7,0.0,0.0,3,False
2025-01-26T06:00,Ottawa,45.4215,-75.6972,-3.6,0.0,0.0,3,False
2025-01-26T07:00,Ottawa,45.4215,-75.6972,-3.4,0.1,0.0,71,True
2025-01-26T08:00,Ottawa,45.4215,-75.6972,-3.3,0.1,0.0,71,True
2025-01-26T09:00,Ottawa,45.4215,-75.6972,-2.6,0.1,0.0,71,True
2025-01-26T10:00,Ottawa,45.4215,-75.6972,-2.8,0.0,0.0,3,False
2025-01-26T11:00,Ottawa,45.4215,-75.6972,-3.1,0.0,0.0,3,False
2025-01-26T12:00,Ottawa,45.4215,-75.6972,-2.9,0.0,0.0,3,False
2025-01-26T13:00,Ottawa,45.4215,-75.6972,-3.3,0.0,0.0,2,False
2025-01-26T14:00,Ottawa,45.4215,-75.6972,-3.1,0.0,0.0,1,False
2025-01-26T15:00,Ottawa,45.4215,-75.6972,-3.2,0.1,0.0,71,True
2025-01-26T16:00,Ottawa,45.4215,-75.6972,-3.7,0.0,0.0,3,False
2025-01-26T17:00,Ottawa,45.4215,-75.6972,-4.1,0.0,0.0,3,False
2025-01-26T18:00,Ottawa,45.4215,-75.6972,-4.4,0.0,0.0,3,False
2025-01-26T19:00,Ottawa,45.4215,-75.6972,-4.5,0.0,0.0,2,False
2025-01-26T20:00,Ottawa,45.4215,-75.6972,-4.6,0.0,0.0,0,False
2025-01-26T21:00,Ottawa,45.4215,-75.6972,-4.9,0.0,0.0,1,False
2025-01-26T22:00,Ottawa,45.4215,-75.6972,-6.3,0.0,0.0,0,False
2025-01-26T23:00,Ottawa,45.4215,-75.6972,-8.2,0.0,0.0,0,False
2025-01-27T00:00,Ottawa,45.4215,-75.6972,-9.8,0.0,0.0,1,False
2025-01-27T01:00,Ottawa,45.4215,-75.6972,-7.1,0.0,0.0,3,False
2025-01-27T02:00,Ottawa,45.4215,-75.6972,-7.3,0.0,0.0,3,False
2025-01-27T03:00,Ottawa,45.4215,-75.6972,-6.5,0.1,0.0,71,True
2025-01-27T04:00,Ottawa,45.4215,-75.6972,-5.8,0.0,0.0,2,False
2025-01-27T05:00,Ottawa,45.4215,-75.6972,-6.3,0.0,0.0,3,False
2025-01-27T06:00,Ottawa,45.4215,-75.6972,-5.7,0.0,0.0,3,False
2025-01-27T07:00,Ottawa,45.4215,-75.6972,-5.6,0.0,0.0,3,False
2025-01-27T08:00,Ottawa,45.4215,-75.6972,-5.7,0.0,0.0,2,False
2025-01-27T09:00,Ottawa,45.4215,-75.6972,-5.7,0.0,0.0,3,False
2025-01-27T10:00,Ottawa,45.4215,-75.6972,-5.3,0.0,0.0,3,False
2025-01-27T11:00,Ottawa,45.4215,-75.6972,-5.1,0.0,0.0,3,False
2025-01-27T12:00,Ottawa,45.4215,-75.6972,-5.2,0.0,0.0,3,False
2025-01-27T13:00,Ottawa,45.4215,-75.6972,-4.9,0.0,0.0,3,False
2025-01-27T14:00,Ottawa,45.4215,-75.6972,-4.6,0.0,0.0,3,False
2025-01-27T15:00,Ottawa,45.4215,-75.6972,-3.7,0.0,0.0,3,False
2025-01-27T16:00,Ottawa,45.4215,-75.6972,-2.5,0.0,0.0,3,False
2025-01-27T17:00,Ottawa,45.4215,-75.6972,-1.6,0.0,0.0,3,False
2025-01-27T18:00,Ottawa,45.4215,-75.6972,-1.1,0.0,0.0,3,False
2025-01-27T19:00,Ottawa,45.4215,-75.6972,-1.0,0.0,0.0,3,False
2025-01-27T20:00,Ottawa,45.4215,-75.6972,-1.0,0.0,0.0,3,False
2025-01-27T21:00,Ottawa,45.4215,-75.6972,-1.3,0.0,0.0,3,False
2025-01-27T22:00,Ottawa,45.4215,-75.6972,-1.7,0.0,0.0,3,False
2025-01-27T23:00,Ottawa,45.4215,-75.6972,-1.8,0.0,0.0,3,False
2025-01-28T00:00,Ottawa,45.4215,-75.6972,-2.1,0.0,0.0,3,False
2025-01-28T01:00,Ottawa,45.4215,-75.6972,-1.5,0.2,0.0,71,True
2025-01-28T02:00,Ottawa,45.4215,-75.6972,-1.8,0.3,0.0,73,True
2025-01-28T03:00,Ottawa,45.4215,-75.6972,-1.8,0.2,0.0,71,True
2025-01-28T04:00,Ottawa,45.4215,-75.6972,-1.6,0.1,0.0,71,True
2025-01-28T05:00,Ottawa,45.4215,-75.6972,-4.6,1.2,0.0,75,True
2025-01-28T06:00,Ottawa,45.4215,-75.6972,-7.0,0.1,0.0,71,True
2025-01-28T07:00,Ottawa,45.4215,-75.6972,-7.7,0.3,0.0,73,True
2025-01-28T08:00,Ottawa,45.4215,-75.6972,-9.0,0.2,0.0,71,True
2025-01-28T09:00,Ottawa,45.4215,-75.6972,-12.5,0.0,0.0,1,False
2025-01-28T10:00,Ottawa,45.4215,-75.6972,-14.5,0.0,0.0,1,False
2025-01-28T11:00,Ottawa,45.4215,-75.6972,-16.0,0.0,0.0,0,False
2025-01-28T12:00,Ottawa,45.4215,-75.6972,-17.0,0.0,0.0,0,False
2025-01-28T13:00,Ottawa,45.4215,-75.6972,-17.5,0.0,0.0,0,False
2025-01-28T14:00,Ottawa,45.4215,-75.6972,-17.2,0.0,0.0,0,False
2025-01-28T15:00,Ottawa,45.4215,-75.6972,-16.4,0.0,0.0,2,False
2025-01-28T16:00,Ottawa,45.4215,-75.6972,-15.8,0.0,0.0,3,False
2025-01-28T17:00,Ottawa,45.4215,-75.6972,-15.5,0.0,0.0,2,False
2025-01-28T18:00,Ottawa,45.4215,-75.6972,-15.4,0.0,0.0,3,False
2025-01-28T19:00,Ottawa,45.4215,-75.6972,-14.9,0.0,0.0,3,False
2025-01-28T20:00,Ottawa,45.4215,-75.6972,-14.3,0.0,0.0,1,False
2025-01-28T21:00,Ottawa,45.4215,-75.6972,-14.5,0.0,0.0,3,False
2025-01-28T22:00,Ottawa,45.4215,-75.6972,-15.3,0.0,0.0,3,False
2025-01-28T23:00,Ottawa,45.4215,-75.6972,-16.5,0.0,0.0,3,False
2025-01-29T00:00,Ottawa,45.4215,-75.6972,-14.9,0.0,0.0,3,False
2025-01-29T01:00,Ottawa,45.4215,-75.6972,-13.0,0.1,0.0,71,True
2025-01-29T02:00,Ottawa,45.4215,-75.6972,-12.9,0.3,0.0,73,True
2025-01-29T03:00,Ottawa,45.4215,-75.6972,-12.6,0.3,0.0,73,True
2025-01-29T04:00,Ottawa,45.4215,-75.6972,-12.5,0.4,0.0,73,True
2025-01-29T05:00,Ottawa,45.4215,-75.6972,-12.3,0.3,0.0,73,True
2025-01-29T06:00,Ottawa,45.4215,-75.6972,-12.2,0.4,0.0,73,True
2025-01-29T07:00,Ottawa,45.4215,-75.6972,-12.5,0.3,0.0,73,True
2025-01-29T08:00,Ottawa,45.4215,-75.6972,-12.5,0.1,0.0,71,True
2025-01-29T09:00,Ottawa,45.4215,-75.6972,-12.4,0.3,0.0,73,True
2025-01-29T10:00,Ottawa,45.4215,-75.6972,-12.1,0.7,0.0,73,True
2025-01-29T11:00,Ottawa,45.4215,-75.6972,-12.1,0.4,0.0,73,True
2025-01-29T12:00,Ottawa,45.4215,-75.6972,-12.4,0.4,0.0,73,True
2025-01-29T13:00,Ottawa,45.4215,-75.6972,-12.8,0.6,0.0,73,True
2025-01-29T14:00,Ottawa,45.4215,-75.6972,-12.7,0.4,0.0,73,True
2025-01-29T15:00,Ottawa,45.4215,-75.6972,-12.0,0.2,0.0,71,True
2025-01-29T16:00,Ottawa,45.4215,-75.6972,-10.7,0.1,0.0,71,True
2025-01-29T17:00,Ottawa,45.4215,-75.6972,-9.2,0.0,0.0,3,False
2025-01-29T18:00,Ottawa,45.4215,-75.6972,-8.6,0.0,0.0,3,False
2025-01-29T19:00,Ottawa,45.4215,-75.6972,-8.4,0.0,0.0,3,False
2025-01-29T20:00,Ottawa,45.4215,-75.6972,-8.2,0.0,0.0,3,False
2025-01-29T21:00,Ottawa,45.4215,-75.6972,-8.4,0.0,0.0,3,False
2025-01-29T22:00,Ottawa,45.4215,-75.6972,-9.0,0.0,0.0,3,False
2025-01-29T23:00,Ottawa,45.4215,-75.6972,-9.8,0.0,0.0,3,False
2025-01-30T00:00,Ottawa,45.4215,-75.6972,-10.4,0.0,0.0,3,False
2025-01-30T01:00,Ottawa,45.4215,-75.6972,-10.3,0.0,0.0,3,False
2025-01-30T02:00,Ottawa,45.4215,-75.6972,-10.8,0.0,0.0,1,False
2025-01-30T03:00,Ottawa,45.4215,-75.6972,-12.5,0.0,0.0,1,False
2025-01-30T04:00,Ottawa,45.4215,-75.6972,-14.5,0.0,0.0,1,False
2025-01-30T05:00,Ottawa,45.4215,-75.6972,-15.7,0.0,0.0,0,False
2025-01-30T06:00,Ottawa,45.4215,-75.6972,-16.7,0.0,0.0,0,False
2025-01-30T07:00,Ottawa,45.4215,-75.6972,-17.8,0.0,0.0,0,False
2025-01-30T08:00,Ottawa,45.4215,-75.6972,-18.9,0.0,0.0,0,False
2025-01-30T09:00,Ottawa,45.4215,-75.6972,-20.2,0.0,0.0,0,False
2025-01-30T10:00,Ottawa,45.4215,-75.6972,-21.3,0.0,0.0,0,False
2025-01-30T11:00,Ottawa,45.4215,-75.6972,-22.0,0.0,0.0,0,False
2025-01-30T12:00,Ottawa,45.4215,-75.6972,-23.1,0.0,0.0,1,False
2025-01-30T13:00,Ottawa,45.4215,-75.6972,-21.7,0.0,0.0,0,False
2025-01-30T14:00,Ottawa,45.4215,-75.6972,-20.9,0.0,0.0,0,False
2025-01-30T15:00,Ottawa,45.4215,-75.6972,-18.8,0.0,0.0,0,False
2025-01-30T16:00,Ottawa,45.4215,-75.6972,-16.8,0.0,0.0,0,False
2025-01-30T17:00,Ottawa,45.4215,-75.6972,-15.1,0.0,0.0,0,False
2025-01-30T18:00,Ottawa,45.4215,-75.6972,-13.5,0.0,0.0,0,False
2025-01-30T19:00,Ottawa,45.4215,-75.6972,-12.0,0.0,0.0,3,False
2025-01-30T20:00,Ottawa,45.4215,-75.6972,-10.9,0.0,0.0,3,False
2025-01-30T21:00,Ottawa,45.4215,-75.6972,-10.8,0.0,0.0,3,False
2025-01-30T22:00,Ottawa,45.4215,-75.6972,-12.1,0.0,0.0,3,False
2025-01-30T23:00,Ottawa,45.4215,-75.6972,-10.9,0.0,0.0,3,False
2025-01-31T00:00,Ottawa,45.4215,-75.6972,-7.9,0.0,0.0,3,False
2025-01-31T01:00,Ottawa,45.4215,-75.6972,-9.4,0.2,0.0,71,True
2025-01-31T02:00,Ottawa,45.4215,-75.6972,-8.4,0.1,0.0,71,True
2025-01-31T03:00,Ottawa,45.4215,-75.6972,-7.2,0.3,0.0,73,True
2025-01-31T04:00,Ottawa,45.4215,-75.6972,-6.7,0.1,0.0,71,True
2025-01-31T05:00,Ottawa,45.4215,-75.6972,-6.4,0.0,0.0,3,False
2025-01-31T06:00,Ottawa,45.4215,-75.6972,-7.3,0.0,0.0,1,False
2025-01-31T07:00,Ottawa,45.4215,-75.6972,-8.8,0.0,0.0,1,False
2025-01-31T08:00,Ottawa,45.4215,-75.6972,-9.1,0.0,0.0,3,False
2025-01-31T09:00,Ottawa,45.4215,-75.6972,-8.6,0.0,0.0,3,False
2025-01-31T10:00,Ottawa,45.4215,-75.6972,-9.2,0.0,0.0,3,False
2025-01-31T11:00,Ottawa,45.4215,-75.6972,-8.6,0.0,0.0,3,False
2025-01-31T12:00,Ottawa,45.4215,-75.6972,-8.5,0.0,0.0,3,False
2025-01-31T13:00,Ottawa,45.4215,-75.6972,-11.3,0.0,0.0,3,False
2025-01-31T14:00,Ottawa,45.4215,-75.6972,-8.9,0.0,0.0,3,False
2025-01-31T15:00,Ottawa,45.4215,-75.6972,-6.4,0.0,0.0,3,False
2025-01-31T16:00,Ottawa,45.4215,-75.6972,-4.0,0.0,0.0,3,False
2025-01-31T17:00,Ottawa,45.4215,-75.6972,-2.9,0.0,0.0,3,False
2025-01-31T18:00,Ottawa,45.4215,-75.6972,-2.5,0.0,0.0,3,False
2025-01-31T19:00,Ottawa,45.4215,-75.6972,-2.1,0.0,0.0,3,False
2025-01-31T20:00,Ottawa,45.4215,-75.6972,-2.3,0.0,0.0,3,False
2025-01-31T21:00,Ottawa,45.4215,-75.6972,-3.2,0.0,0.0,3,False
2025-01-31T22:00,Ottawa,45.4215,-75.6972,-4.1,0.0,0.0,3,False
2025-01-31T23:00,Ottawa,45.4215,-75.6972,-5.3,0.0,0.0,3,False
2025-01-01T00:00,Toronto,43.6532,-79.3832,3.6,0.6,0.6,53,True
2025-01-01T01:00,Toronto,43.6532,-79.3832,3.7,0.9,0.9,53,True
2025-01-01T02:00,Toronto,43.6532,-79.3832,3.7,0.8,0.8,53,True
2025-01-01T03:00,Toronto,43.6532,-79.3832,3.8,0.3,0.3,51,True
2025-01-01T04:00,Toronto,43.6532,-79.3832,3.7,0.0,0.0,3,False
2025-01-01T05:00,Toronto,43.6532,-79.3832,3.3,0.0,0.0,3,False
2025-01-01T06:00,Toronto,43.6532,-79.3832,2.8,0.0,0.0,3,False
2025-01-01T07:00,Toronto,43.6532,-79.3832,2.3,0.0,0.0,3,False
2025-01-01T08:00,Toronto,43.6532,-79.3832,2.0,0.0,0.0,3,False
2025-01-01T09:00,Toronto,43.6532,-79.3832,2.0,0.1,0.1,51,True
2025-01-01T10:00,Toronto,43.6532,-79.3832,1.9,0.0,0.0,3,False
2025-01-01T11:00,Toronto,43.6532,-79.3832,1.8,0.1,0.1,51,True
2025-01-01T12:00,Toronto,43.6532,-79.3832,1.7,0.2,0.2,51,True
2025-01-01T13:00,Toronto,43.6532,-79.3832,1.8,0.3,0.3,51,True
2025-01-01T14:00,Toronto,43.6532,-79.3832,1.9,0.4,0.4,51,True
2025-01-01T15:00,Toronto,43.6532,-79.3832,2.1,0.3,0.3,51,True
2025-01-01T16:00,Toronto,43.6532,-79.3832,2.2,0.2,0.2,51,True
2025-01-01T17:00,Toronto,43.6532,-79.3832,2.2,0.2,0.2,51,True
2025-01-01T18:00,Toronto,43.6532,-79.3832,2.3,0.1,0.1,51,True
2025-01-01T19:00,Toronto,43.6532,-79.3832,2.5,0.1,0.1,51,True
2025-01-01T20:00,Toronto,43.6532,-79.3832,2.5,0.0,0.0,3,False
2025-01-01T21:00,Toronto,43.6532,-79.3832,2.2,0.0,0.0,3,False
2025-01-01T22:00,Toronto,43.6532,-79.3832,1.6,0.0,0.0,3,False
2025-01-01T23:00,Toronto,43.6532,-79.3832,1.1,0.0,0.0,3,False
2025-01-02T00:00,Toronto,43.6532,-79.3832,0.7,0.0,0.0,3,False
2025-01-02T01:00,Toronto,43.6532,-79.3832,1.1,0.0,0.0,3,False
2025-01-02T02:00,Toronto,43.6532,-79.3832,0.8,0.0,0.0,3,False
2025-01-02T03:00,Toronto,43.6532,-79.3832,0.2,0.0,0.0,3,False
